Year	PJDay_start	PJDay_end	Jday_start	size	dry_days	trt	block	plot_num	spp	tree	pre_PAR	pre_T	pre_VPD	Ys-min-15	Ys-min-20	Ys-min-d	Ys-max-15	Ys-max-20	Ys-max-d	Ys-15-D	Ys-20-D	Ys-d-D	Ys-min-15-avg	Ys-min-20-avg	Ys-min-d-avg	Ys-max-15-avg	Ys-max-20-avg	Ys-max-d-avg	 Ys-15-D-avg	Ys-20-D-avg	Ys-d-D-avg	vwc_min	vwc_max	vwc-D	vwc-min-avg	vwc-max-avg	vwc-D-avg	Js-pre	Js-post	Js-D	Js-d2
2010	1657	1664	196	3.048	8	1	3	9	P	1	1734.2	22.983	2.8068	-2.9321	-1.799	-1.4422	-2.9821	-1.8844	-1.4614	-0.049972	-0.085435	-0.019278	-1.8407	-2.0344	-1.8212	-2.0606	-2.2462	-1.9738	-0.21988	-0.21179	-0.15257	0.031655	0.027239	-0.0044161	0.073666	0.070734	-0.002932	2.2998	3.9873	1.6875	2.3861
2010	1665	1665	204	20.826	8	1	3	9	P	1	1715.3	25.194	3.285	-3.6793	-2.3023	-1.7543	-3.7891	-2.3597	-1.8108	-0.10976	-0.057402	-0.056525	-3.2968	-3.2028	-2.5185	-3.5051	-3.3291	-2.5569	-0.20831	-0.1406	-0.10947	0.0034203	0.070024	0.066604	0.056426	0.082046	0.02562	1.6444	0.5483	-1.0961	NA
2010	1666	1666	205	18.032	1	1	3	9	P	1	1134.3	20.067	1.9656	-3.7891	-2.3597	-1.8108	NA	-1.7145	-1.8131	NA	0.64522	-0.002238	-3.5051	-3.3291	-2.5569	-1.6898	-2.2536	-2.4721	2.31	1.0568	0.10677	0.070024	0.21387	0.14385	0.082046	0.16288	0.080835	0.5483	7.4942	6.9459	NA
2010	1667	1672	206	22.102	1	1	3	9	P	1	540.95	17.973	0.45875	NA	-1.7145	-1.8131	-0.122	-0.03604	-0.592	NA	1.6785	1.2211	-1.6898	-2.2536	-2.4721	-0.1736	-0.85081	-0.9515	1.6076	1.3014	1.4268	0.21387	0.23456	0.020687	0.16288	0.18986	0.026982	7.4942	28.155	20.661	28.119
2010	1673	1675	212	3.556	6	1	3	9	P	1	1074.8	20.097	1.2712	-0.13666	-0.12433	-1.4021	-0.12354	-0.012913	NA	0.013122	0.11141	NA	-0.50753	-0.87249	-1.6547	-0.20539	-0.10501	-0.66549	0.3615	0.51539	1.2631	0.17809	0.16991	-0.0081807	0.15009	0.14401	-0.0060851	19.806	27.873	8.0667	27.873
2010	1676	1677	215	19	3	1	3	9	P	1	1014.8	21.315	1.5535	-0.13208	-0.1	NA	-0.12991	-0.002321	NA	0.00217	0.097679	NA	-0.21748	-0.12755	-0.77906	-0.18167	-0.14252	-0.69943	-0.020922	0.027679	0.14564	0.14953	0.16043	0.010896	0.13481	0.16367	0.028859	27.873	29.829	1.9557	NA
2010	1678	1703	217	4.064	2	1	3	9	P	1	1585.1	22.696	2.4878	-0.13053	-0.1	NA	-0.098721	-0.000324	-0.022303	0.031812	0.099676	NA	-0.1896	-0.15981	-0.72229	-0.18094	-0.1695	-0.35209	0.0083739	0.016699	0.13181	0.15799	0.13961	-0.01837	0.15869	0.15329	-0.0054025	27.186	28.284	1.0981	24.9
2010	1704	1725	243	19	26	1	3	9	P	1	1528.7	22.512	2.4169	-1.6777	-0.97895	-1.1548	-1.7012	-1.0063	-1.1874	-0.023544	-0.027368	-0.032638	-2.2073	-2.016	-1.5777	-0.83355	-0.99098	-1.2643	1.3737	1.025	0.3134	0.022497	0.019203	-0.003294	0.056304	0.1119	0.055594	9.9589	20.766	10.807	17.623
2010	1726	1726	265	10.16	22	1	3	9	P	1	1579.6	21.685	2.5785	-2.9168	-1.8521	-1.901	-3.1331	-1.9201	-1.9453	-0.21622	-0.067994	-0.044285	-3.3309	-3.005	-2.6498	-3.2985	-3.0544	-2.7173	0.032416	-0.049456	-0.067538	0	0	0	0.047018	0.048418	0.0014001	3.7593	0.83944	-2.9199	NA
2010	1727	1735	266	6.858	1	1	3	9	P	1	335.24	17.792	0.42688	-3.1331	-1.9201	-1.9453	-0.65287	-1.2739	-1.8134	2.4802	0.64624	0.13183	-3.2985	-3.0544	-2.7173	-0.91371	-1.2417	-2.0955	2.3848	1.7598	0.62185	0	0.069264	0.069264	0.048418	0.11322	0.064797	0.83944	21.033	20.193	21.033
2010	1736	1737	275	6.858	9	1	3	9	P	1	1430.8	19.072	2.2443	-2.8822	-1.8465	-1.9448	-1.2738	-1.3383	-1.8513	1.6084	0.50826	0.093591	-2.2628	-2.262	-2.6452	-1.4085	-1.8276	-2.2149	0.85429	0.43437	0.43035	0.045084	0.041718	-0.0033664	0.073883	0.074521	0.00063734	7.9566	10.858	2.9019	NA
2010	1738	1738	277	10.922	2	1	3	9	P	1	1317.4	16.704	1.9209	-1.3253	-1.4252	-1.9055	-1.3816	-1.4169	-1.9765	-0.056236	0.008333	-0.070982	-1.4587	-1.9155	-2.2773	-1.4971	-1.8078	-2.2931	0.023359	0.10212	-0.015823	0.03808	0.051835	0.013755	0.069471	0.079828	0.010356	10.858	7.0144	-3.8441	NA
2010	1739	1753	278	19.286	1	1	3	9	P	1	1293.8	15.046	1.5887	-1.3816	-1.4169	-1.9765	-0.092329	-0.015155	-0.90158	1.2892	1.4017	1.075	-1.4971	-1.8078	-2.2931	-0.33205	-0.6077	-1.2094	1.2069	1.2332	1.0837	0.051835	0.134	0.082169	0.079828	0.1429	0.063075	7.0144	24.199	17.184	21.419
2010	1754	1754	293	9.144	15	1	3	9	P	1	1238.1	15.041	1.593	-1.3627	-1.4101	-1.9952	-0.52554	-0.12696	-1.0473	0.83715	1.2831	0.94786	-1.2408	-1.5037	-2.2435	-0.69608	-0.89921	-1.2782	0.69613	0.71466	0.96531	0.041501	0.047998	0.0064975	0.074454	0.07322	-0.0012333	19.437	15.926	-3.5107	NA
2010	1755	1857	294	3.556	1	1	3	9	P	1	827.21	12.645	1.365	-0.52554	-0.12696	-1.0473	-0.52028	-0.14849	-1.1031	0.005255	-0.021521	-0.055812	-0.69608	-0.89921	-1.2782	-0.47169	-0.46476	-0.97119	0.2079	0.3599	0.30705	0.047998	0.073318	0.02532	0.07322	0.1066	0.033376	15.926	17.748	1.8222	11.71
2011	2010	2017	184	8.382	151	1	3	9	P	1	1712	14.377	1.9941	-7.445	-7.0966	-3.7736	NA	-6.8888	-2.9894	NA	0.20781	0.78424	-7.2856	-7.253	-5.5935	-4.3896	-4.8502	-4.6822	3.2254	2.4027	0.91124	NA	NA	NA	0.018351	0.063779	0.045428	0.13217	3.2599	3.1278	0
2011	2018	2027	192	3.302	8	1	3	9	P	1	1585.2	25.661	3.5362	NA	-7.772	-3.1076	NA	-7.6384	-2.973	NA	0.1336	0.13459	-5.4666	-5.4593	-5.0645	-3.499	-4.9529	-4.2172	2.1617	0.50645	0.84737	NA	NA	NA	0.045786	0.1131	0.067318	0.23153	0.59751	0.36599	0.16506
2011	2028	2037	202	4.318	10	1	3	9	P	1	1487.5	24.921	3.1963	NA	-8.2676	-3.3649	NA	-7.8226	-3.1096	NA	0.44499	0.2553	-6.8098	-6.406	-5.6646	-1.7227	-2.6413	-3.1135	5.0647	3.7646	2.5511	NA	NA	NA	0.041794	0.10425	0.062451	6.6996	8.5504	1.8508	5.9587
2011	2038	2040	212	7.874	10	1	3	9	P	1	1389.4	23.301	2.7214	NA	-8.0273	-3.3431	NA	-6.7791	-3.1197	NA	1.2483	0.22338	-3.3913	-3.8298	-3.8047	-2.9717	-3.4819	-3.6094	0.62935	0.50522	0.19538	NA	NA	NA	0.067507	0.071009	0.0035015	0.36641	2.1674	1.801	0.033216
2011	2041	2042	215	3.81	3	1	3	9	P	1	1384	22.444	2.275	NA	-7.3875	-3.1934	NA	-6.3095	-3.1503	NA	1.078	0.043094	-3.2528	-3.6987	-3.6969	-2.8105	-3.381	-3.6157	0.29119	0.24934	0.081236	NA	NA	NA	0.064531	0.070024	0.0054937	0.033216	0.35738	0.32416	NA
2011	2043	2055	217	14.988	2	1	3	9	P	1	1176.6	21.781	2.2756	NA	-7.411	-3.179	-0.19106	-0.29955	-2.92	NA	7.1114	0.25895	-3.0434	-3.597	-3.66	-1.0137	-1.5239	-3.1461	1.9611	2.0731	0.51391	NA	NA	NA	0.068563	0.12593	0.057372	0.066433	17.196	17.13	13.194
2011	2056	2058	230	15.748	13	1	3	9	P	1	1492.3	24.49	3.1642	-0.89098	-6.7752	-3.1929	-0.1453	-0.42601	-2.8997	0.74568	6.3492	0.29327	-3.4067	-3.8974	-3.7382	-1.814	-2.4088	-3.5045	1.5927	1.5346	0.2338	NA	NA	NA	0.063243	0.12435	0.06111	0.68381	17.137	16.453	17.137
2011	2059	2069	233	3.048	3	1	3	9	P	1	1453	22.325	1.9865	-1.0055	-0.69394	-2.9327	-0.10068	-0.079774	-2.6379	0.9048	0.61416	0.29484	-3.1093	-3.1775	-3.6889	-0.44783	-0.83862	-2.446	2.6615	2.4009	1.2429	NA	NA	NA	0.073623	0.13323	0.059603	17.137	22.467	5.3304	21.857
2011	2070	2082	244	14.226	11	1	3	9	P	1	1500.1	24.754	3.1649	-0.31105	-0.26136	-2.9251	-0.099764	-0.061692	-2.6156	0.21129	0.19967	0.30954	-1.9039	-2.2067	-3.2712	-0.616	-0.94573	-2.3621	1.2879	1.2609	0.90916	NA	NA	NA	0.080649	0.12765	0.047	14.585	25.231	10.646	25.231
2011	2083	2102	257	3.81	13	1	3	9	P	1	1366.6	19.161	1.9538	-0.60554	-0.16464	-2.7561	-0.69115	-0.25669	-2.752	-0.08561	-0.092054	0.004154	-1.6313	-1.712	-2.9615	-1.4709	-1.6276	-2.7194	0.1604	0.059715	0.24212	NA	NA	NA	0.069267	0.067184	-0.0020828	13.738	11.288	-2.4502	7.0334
2011	2103	2103	277	11.938	20	1	3	9	P	1	1265.2	18.157	2.1667	-1.7148	-1.6588	-3.2065	-1.7196	-1.6994	-3.2479	-0.004814	-0.040562	-0.041398	-3.302	-3.1927	-3.6866	-3.3238	-3.1666	-3.7697	0.11049	0.026066	-0.045353	NA	NA	NA	0.041792	0.10057	0.058774	0.52982	2.606	2.0762	NA
2011	2104	2105	278	4.572	1	1	3	9	P	1	404.42	11.98	0.27563	-1.7196	-1.6994	-3.2479	-1.3825	NA	-3.2388	0.33707	NA	0.009026	-3.3238	-3.1666	-3.7697	-0.74924	-1.8397	-2.803	2.4817	1.5923	0.90044	NA	NA	NA	0.10057	0.145	0.044435	2.606	15.08	12.474	NA
2011	2106	2134	280	16.764	2	1	3	9	P	1	1019.2	13.871	1.305	-1.3825	NA	-3.2678	-0.096913	-0.0009	-0.30678	1.2856	NA	2.961	-1.4179	-2.2346	-3.1806	-0.20678	-0.1445	-0.89801	1.2846	2.0271	2.2356	NA	NA	NA	0.13077	0.15159	0.020817	15.08	29.411	14.331	22.203
2007	447	447	82	9.652	36	1	3	9	P	2	1295.3	7.9007	1.1177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.033682	0.03151	-0.0021719	0.041017	0.040244	-0.00077222	NA	NA	NA	NA
2007	448	453	83	11.938	1	1	3	9	P	2	1178.8	8.9174	0.5975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03151	0.033971	0.0024615	0.040244	0.10912	0.068874	NA	NA	NA	NA
2007	454	463	89	6.35	6	1	3	9	P	2	1554.7	8.4658	0.86708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.028542	0.041211	0.012669	0.081838	0.091941	0.010103	NA	NA	NA	NA
2007	464	467	99	7.112	10	1	3	9	P	2	1377.3	10.071	1.1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029845	0.037664	0.0078188	0.063914	0.069807	0.005893	NA	NA	NA	NA
2007	468	485	103	28.702	4	1	3	9	P	2	1053.6	9.4059	0.88469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034478	0.078857	0.044379	0.063663	0.12183	0.058163	NA	NA	NA	NA
2007	486	486	121	10.414	18	1	3	9	P	2	1512.1	11.681	1.2649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.048813	0.054097	0.0052849	0.065444	0.06763	0.0021864	NA	NA	NA	NA
2007	487	501	122	6.096	1	1	3	9	P	2	1718.1	16.675	2.2237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054097	0.057645	0.0035474	0.06763	0.1035	0.035865	NA	NA	NA	NA
2007	502	503	137	18.796	15	1	3	9	P	2	1496.9	14.489	1.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.047799	0.07835	0.030551	0.056418	0.10345	0.047033	4.7896	16.949	12.159	NA
2007	504	526	139	4.229	2	1	3	9	P	2	1178.8	13.336	0.66813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.058948	0.07806	0.019112	0.079193	0.10075	0.021558	12.6	23.338	10.738	15.866
2007	527	549	162	7.62	23	1	3	9	P	2	1809.4	18.458	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037519	0.036216	-0.0013031	0.029573	0.04775	0.018176	4.6632	8.3229	3.6597	2.702
2007	550	550	185	7.62	23	1	3	9	P	2	1771.9	24	3.3979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00083229	8.13E-05	-0.00075104	0.01623	0.015787	-0.00044281	4.2239	5.1185	0.89464	NA
2007	551	556	186	3.048	1	1	3	9	P	2	1429.7	22.797	2.9512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.13E-05	0.0063885	0.0063073	0.015787	0.039886	0.024099	5.1185	6.9908	1.8723	5.5342
2007	557	566	192	3.556	6	1	3	9	P	2	1518.3	22.81	2.7363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.011456	0.011456	0.019507	0.03979	0.020283	6.9908	6.2535	-0.73738	4.6371
2007	567	569	202	4.318	10	1	3	9	P	2	1615.4	23.972	2.9124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0070401	0.005737	-0.0013031	0.023283	0.02434	0.0010568	2.9277	6.037	3.1094	3.3004
2007	570	576	205	4.572	3	1	3	9	P	2	1097.9	20.89	1.6592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0031307	0.0067505	0.0036198	0.018947	0.034677	0.01573	3.3004	5.6839	2.3835	3.4803
2007	577	577	212	7.874	7	1	3	9	P	2	1319.7	21.517	2.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0038547	0.005375	0.0015203	0.025698	0.03925	0.013552	4.4013	NA	NA	NA
2007	578	581	213	11.43	1	1	3	9	P	2	1160.9	19.498	1.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005375	0.08711	0.081735	0.03925	0.09626	0.057009	NA	NA	NA	NA
2007	582	599	217	9.146	4	1	3	9	P	2	1463.3	21.478	1.7544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030352	0.095291	0.064939	0.061635	0.10117	0.039533	NA	NA	NA	NA
2007	600	603	235	3.556	18	1	3	9	P	2	1610.9	25.002	3.0055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.046061	0.043745	-0.0023167	0.034332	0.034294	-3.86E-05	NA	NA	NA	NA
2007	604	605	239	4.826	4	1	3	9	P	2	1463.4	24.134	2.8794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.038749	0.037084	-0.0016651	0.02773	0.030114	0.0023842	NA	NA	NA	NA
2007	606	608	241	21.34	2	1	3	9	P	2	1662.4	22.554	2.5025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037084	0.10248	0.065392	0.030114	0.11797	0.08786	NA	NA	NA	NA
2007	609	627	244	5.842	3	1	3	9	P	2	1444.5	20.293	1.8042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.043582	0.09692	0.053338	0.040794	0.11131	0.07052	NA	NA	NA	NA
2007	628	630	263	46.724	19	1	3	9	P	2	1439.9	20.872	2.1329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045229	0.11399	0.068758	0.040142	0.13136	0.091215	NA	NA	NA	NA
2007	631	641	266	4.318	3	1	3	9	P	2	1231.8	17.507	1.3492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078169	0.103	0.024832	0.078688	0.12072	0.042029	NA	NA	NA	NA
2007	642	699	277	3.302	11	1	3	9	P	2	1360.9	17.653	1.764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077698	0.077083	-0.00061536	0.078401	0.077959	-0.00044161	31.624	39.606	7.9821	34.682
2008	796	829	66	7.112	13	1	3	9	P	2	1293.8	6.6159	0.90087	-0.9928	-0.47151	-1.6457	-0.86582	-0.36459	-1.6668	0.12699	0.10691	-0.021102	-0.48439	-0.48166	-1.04	-0.31653	-0.35989	-0.88862	0.15211	0.12177	0.10168	0.033465	0.038496	0.0050315	0.058411	0.075765	0.017354	14.062	9.7096	-4.3529	9.7096
2008	830	864	100	4.826	34	1	3	9	P	2	1544.2	9.6618	1.2214	-2.3079	-1.4147	-2.2693	-1.8062	-1.1521	-2.3008	0.50164	0.26261	-0.031529	-1.8562	-1.5893	-1.6228	-1.3939	-1.4131	-1.6046	0.46233	0.27415	0.018262	0.029971	0.028415	-0.0015565	0.029036	0.036459	0.0074234	4.1078	20.06	15.952	3.6362
2008	865	865	135	3.556	35	1	3	9	P	2	1705.3	14.011	1.8213	-5.1015	-3.2312	-3.1978	-3.0848	-3.2706	-3.2289	2.0167	-0.039345	-0.031106	-4.4151	-3.5291	-3.1471	-4.242	-3.63	-3.2962	0.25252	-0.058822	-0.066946	0.0042891	0.00070547	-0.0035836	0.014873	0.012609	-0.0022636	10.782	4.6476	-6.1344	NA
2008	866	905	136	3.81	1	1	3	9	P	2	953.04	9.9628	0.3925	-3.0848	-3.2706	-3.2289	NA	-2.5867	-3.1879	NA	0.68384	0.041055	-4.242	-3.63	-3.2962	-2.5568	-2.4343	-2.8505	1.9474	1.3237	0.24261	0.00070547	0.010986	0.01028	0.012609	0.036106	0.023496	4.6476	9.9741	5.3265	6.1893
2008	906	913	176	19	40	1	3	9	P	2	1709.5	21.412	2.8077	NA	-6.1418	-4.6077	NA	NA	-4.1182	NA	NA	0.48954	-6.1016	-6.956	-5.0958	-1.3029	-2.7426	-4.0773	5.4013	4.0911	0.89291	0	0.062731	0.062731	0.011169	0.084825	0.073656	8.3969	17.283	8.886	6.4002
2008	914	914	184	5.334	8	1	3	9	P	2	1488.7	23.126	3.0144	NA	NA	-4.6752	NA	NA	-4.0958	NA	NA	0.57933	-3.2643	-6.1452	-5.351	-1.3238	-2.8446	-4.1353	2.0808	3.3006	1.2157	0.031611	0.062821	0.03121	0.058772	0.0632	0.0044285	8.2014	14.671	6.4694	NA
2008	915	919	185	4.318	1	1	3	9	P	2	1819	21.956	2.8112	NA	NA	-4.0958	NA	NA	-4.0447	NA	NA	0.051094	-1.3238	-2.8446	-4.1353	-1.2693	-2.4746	-3.9741	0.069631	0.37009	0.16121	0.062821	0.061482	-0.0013393	0.0632	0.071575	0.0083749	14.671	10.959	-3.7113	6.8772
2008	920	923	190	8.894	5	1	3	9	P	2	1508.6	21.933	2.3925	NA	NA	-4.0769	NA	NA	-4.0585	NA	NA	0.018344	-1.7964	-3.0427	-4.1551	-1.2479	-2.089	-3.2948	0.44757	0.9538	0.60663	0.0575	0.064251	0.0067509	0.060254	0.10317	0.042919	3.2168	12.272	9.0552	4.119
2008	924	926	194	10.16	4	1	3	9	P	2	988.13	18.034	0.89594	NA	NA	-4.0986	NA	NA	-3.9353	NA	NA	0.16322	-1.5752	-2.7434	-3.7369	-0.54546	-1.8045	-3.406	1.085	1.2226	0.72401	0.057011	0.10963	0.052614	0.074516	0.12392	0.049401	12.272	12.889	0.61677	12.889
2008	927	929	197	19	3	1	3	9	P	2	1079	18.473	0.98708	NA	NA	-4.0468	NA	NA	-3.7578	NA	NA	0.28902	-0.6126	-2.2686	-3.524	-0.35081	-1.2925	-2.9915	0.38933	0.89062	0.27968	0.067563	0.12506	0.0575	0.098136	0.1383	0.040164	12.889	19.307	6.4186	17.444
2008	930	937	200	7.366	3	1	3	9	P	2	1817.5	23.465	2.2796	NA	NA	-3.899	NA	NA	-3.2029	NA	NA	0.69613	-0.35081	-1.4021	-3.0879	-0.18095	-0.72607	-2.8176	0.04739	0.40591	0.27036	0.11315	0.1076	-0.0055564	0.12506	0.12561	0.00055745	17.444	24.117	6.6733	13.557
2008	938	938	208	27.69	8	1	3	9	P	2	1339.2	22.415	2.1173	NA	NA	-3.6708	NA	NA	NA	NA	NA	NA	-0.24686	-0.98906	-3.0096	NA	NA	NA	NA	NA	NA	0.082205	0.097662	0.015457	0.094219	0.10708	0.012858	13.313	4.9301	-8.3828	NA
2008	939	947	209	28.95	1	1	3	9	P	2	539.31	18.788	0.30375	NA	NA	NA	NA	-0.19748	NA	NA	NA	NA	NA	NA	NA	-0.18997	-0.19662	-0.94173	NA	NA	NA	0.097662	0.14879	0.05113	0.10708	0.17647	0.069394	4.9301	26.786	21.856	24.54
2008	948	958	218	34.544	9	1	3	9	P	2	1700	24.111	2.7992	NA	-0.21554	NA	NA	NA	NA	NA	NA	NA	-0.2025	-0.24944	-1.5985	NA	NA	NA	NA	NA	NA	0.087997	0.1525	0.064505	0.11095	0.18781	0.076853	30.848	27.036	-3.8117	25.273
2008	959	959	229	12.954	11	1	3	9	P	2	1606.5	21.812	2.0384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.088069	0.083418	-0.0046514	0.1081	0.1032	-0.0048915	26.604	23.484	-3.1199	NA
2008	960	968	230	11.936	1	1	3	9	P	2	1213.3	17.617	1.4475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.083418	0.12713	0.043709	0.1032	0.16981	0.066602	23.484	26.045	2.5609	21.187
2008	969	973	239	19	9	1	3	9	P	2	1545.6	20.999	2.0337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.086603	0.11831	0.031709	0.10796	0.13614	0.028185	25.098	27.298	2.1998	22.35
2008	974	982	244	17.272	5	1	3	9	P	2	1220	19.949	1.6382	NA	NA	NA	-0.3592	-0.21435	-0.32136	NA	NA	NA	NA	NA	NA	-0.14774	-0.23736	-0.29765	NA	NA	NA	0.098784	0.12961	0.030823	0.11333	0.15127	0.037941	23.528	24.578	1.0497	17.416
2008	983	1007	253	8.382	9	1	3	9	P	2	1442.2	19.36	1.9486	-0.3592	-0.21435	-0.34576	-0.44526	-0.26937	-0.38517	-0.086064	-0.055021	-0.039404	-0.25701	-0.26845	-0.35104	-0.22743	-0.19052	-0.22223	0.00060643	0.015644	0.020533	0.083979	0.079979	-0.0039999	0.098778	0.11849	0.019707	22.941	21.066	-1.8756	NA
2008	1008	1008	278	6.35	25	1	3	9	P	2	1408.9	17.957	1.9359	-1.9899	-1.0821	-1.2214	-2.1458	-1.1551	-1.2611	-0.1559	-0.072991	-0.039707	-1.4573	-1.1814	-0.75634	-1.5587	-1.2294	-0.83906	-0.10139	-0.048048	-0.044558	0.048993	0.048251	-0.00074206	0.049157	0.047575	-0.0015829	0.70779	0.79807	0.090288	NA
2008	1009	1017	279	29.464	1	1	3	9	P	2	1218.2	17.434	1.88	-2.1458	-1.1551	-1.2611	-0.80298	-0.49674	-1.2331	1.3428	0.65834	0.028022	-1.5587	-1.2294	-0.83906	-0.64773	-0.34718	-0.53683	0.88815	0.88222	0.28763	0.048251	0.11828	0.070025	0.047575	0.14891	0.10134	0.79807	10.224	9.426	3.5486
2008	1018	1023	288	10.16	9	1	3	9	P	2	1195.1	14.029	1.1396	-2.1535	-1.1983	-1.3064	NA	-0.311	-1.1656	NA	0.88726	0.14075	-1.1847	-0.94285	-0.8399	-0.069048	-0.24117	-0.60968	1.4885	0.80278	0.49614	0.087888	0.1019	0.014009	0.10247	0.12819	0.025722	1.5947	4.4613	2.8666	2.9468
2008	1024	1061	294	13.716	6	1	3	9	P	2	1201.7	10.639	1.131	NA	-0.311	-1.1968	NA	NA	-0.63736	NA	NA	0.55945	-0.096111	-0.2837	-0.70887	-0.14625	-0.1997	-0.28523	0.053097	0.07081	0.33505	0.093046	0.12266	0.02961	0.11333	0.14919	0.035861	4.4613	7.6655	3.2042	6.6982
2009	1197	1209	101	9.652	60	1	3	9	P	2	1340.4	8.122	1.0739	-2.6892	-1.7143	-2.1459	-2.8507	-1.7953	-2.1741	-0.16146	-0.080995	-0.028191	-1.9068	-1.4847	-1.4167	-1.9955	-1.6665	-1.4746	-0.038871	-0.12918	-0.057911	0.01466	0.022424	0.0077645	0.025	0.05085	0.02585	12.939	15.962	3.0233	5.3949
2009	1210	1234	114	12.5	13	1	3	9	P	2	1574.8	11.647	1.4294	-2.8507	-2.2593	-2.3283	-3.1977	-2.2204	-2.3357	-0.34701	0.038831	-0.007396	-2.271	-1.8587	-1.6379	-1.6179	-1.6856	-1.4317	0.65313	0.21977	0.06564	0.011764	0.037573	0.025809	0.031067	0.067232	0.036165	9.4447	40.657	31.212	18.566
2009	1235	1237	139	19	25	1	3	9	P	2	1728.7	19.33	2.3688	-4.7568	-3.4878	-2.7979	-5.0198	-3.5017	-2.8616	-0.26301	-0.013874	-0.063756	-4.1519	-3.0531	-2.4616	-3.3717	-2.3854	-2.3466	0.64902	0.69587	0.33845	0.020361	0.019782	-0.00057917	0.022995	0.081502	0.058507	3.4939	10.997	7.5032	10.997
2009	1238	1238	142	7.62	3	1	3	9	P	2	1251.5	19.647	2.1992	-5.303	-3.6828	-2.909	-4.9432	-3.5322	-2.8846	0.35983	0.15053	0.024422	-4.3428	-3.1738	-2.702	-2.7423	-1.9497	-1.6374	1.5671	1.2241	0.60128	0.017954	0.015203	-0.002751	0.067036	0.072527	0.0054905	10.997	0.26843	-10.729	NA
2009	1239	1240	143	12.7	1	1	3	9	P	2	424.95	12.27	0.39875	-4.9432	-3.5322	-2.8846	NA	NA	NA	NA	NA	NA	-2.7423	-1.9497	-1.6374	NA	NA	NA	NA	NA	NA	0.015203	0.020252	0.0050496	0.072527	0.12185	0.049323	0.26843	10.595	10.326	NA
2009	1241	1256	145	3.556	2	1	3	9	P	2	1465.1	14.603	0.92875	NA	NA	NA	-3.4111	-3.0505	-2.4104	NA	NA	NA	NA	NA	NA	-0.90525	-1.2111	-1.1695	NA	NA	NA	0.014352	0.057518	0.043166	0.10668	0.1178	0.011116	10.595	29.216	18.621	14.403
